number,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
5,0.299396276473999,0.9547230005264282,-2.7515648980624974e-05,0.2887861728668213,0.904159426689148,-0.03935764357447624,0.2696550190448761,0.8726723194122314,-0.07074511796236038,0.2602919936180115,0.8820595145225525,-0.09522124379873276,0.254299134016037,0.9094439148902893,-0.11146756261587143,0.22944626212120056,0.8781263828277588,-0.08262347429990768,0.1921740621328354,0.8577598929405212,-0.12091995775699615,0.16500213742256165,0.8477422595024109,-0.1497858166694641,0.13847506046295166,0.8422045111656189,-0.17357434332370758,0.230789452791214,0.9039923548698425,-0.08420754969120026,0.19220906496047974,0.880974292755127,-0.1332700401544571,0.16312843561172485,0.8699879050254822,-0.16889643669128418,0.1339486837387085,0.8609864115715027,-0.199754536151886,0.24084748327732086,0.9313119053840637,-0.08448245376348495,0.2299700677394867,0.9225220680236816,-0.1310330629348755,0.2473037987947464,0.9319928288459778,-0.1293102502822876,0.25789323449134827,0.9335178732872009,-0.12452872842550278,0.2570998966693878,0.9549136161804199,-0.08933361619710922,0.25034138560295105,0.9525551795959473,-0.12125420570373535,0.2609128952026367,0.9559011459350586,-0.1199687048792839,0.2689175605773926,0.9547249674797058,-0.1153581440448761
5,0.3510599136352539,1.0052361488342285,-3.4501663321862e-05,0.30700135231018066,0.9825496673583984,-0.021284492686390877,0.2756865620613098,0.9392677545547485,-0.045727431774139404,0.24546056985855103,0.9031335115432739,-0.06737703084945679,0.21971876919269562,0.8717873096466064,-0.0923604890704155,0.3002017140388489,0.8344732522964478,-0.07380925118923187,0.2879042625427246,0.7578151226043701,-0.10617674887180328,0.27589151263237,0.7093378305435181,-0.13099846243858337,0.2639569640159607,0.6696578860282898,-0.14962615072727203,0.3277023732662201,0.8321397304534912,-0.0868731290102005,0.32307618856430054,0.743882417678833,-0.12618030607700348,0.31378254294395447,0.684058666229248,-0.16037745773792267,0.3017856776714325,0.6319542527198792,-0.18760542571544647,0.35766956210136414,0.8535624742507935,-0.09855093061923981,0.3596537709236145,0.7663483023643494,-0.13788440823554993,0.35576122999191284,0.7035690546035767,-0.1778791844844818,0.3479834496974945,0.6430240869522095,-0.20566986501216888,0.3865262567996979,0.8879390954971313,-0.10971850901842117,0.402732789516449,0.83005690574646,-0.14869478344917297,0.41051775217056274,0.7766969799995422,-0.1798437386751175,0.41355299949645996,0.721513032913208,-0.20648981630802155
5,0.41220328211784363,0.8992919921875,-1.620813964109402e-05,0.36477160453796387,0.8808609247207642,-0.04414578899741173,0.33420857787132263,0.8051129579544067,-0.07013063877820969,0.3151438534259796,0.7443082332611084,-0.09574612975120544,0.28858134150505066,0.6966988444328308,-0.12641684710979462,0.36874350905418396,0.6771076321601868,-0.053900863975286484,0.3509284257888794,0.5943571925163269,-0.08268417418003082,0.33320152759552,0.5404452085494995,-0.10933516174554825,0.31659871339797974,0.4983447194099426,-0.13212618231773376,0.399695485830307,0.6700094938278198,-0.05524665489792824,0.39561906456947327,0.5789384245872498,-0.07572217285633087,0.38790440559387207,0.5208163261413574,-0.1036979928612709,0.37932199239730835,0.4676746726036072,-0.12658192217350006,0.4295807480812073,0.6896453499794006,-0.06114993989467621,0.43736499547958374,0.5989876389503479,-0.07984597980976105,0.4404255151748657,0.5424109101295471,-0.10632271319627762,0.4399052858352661,0.4878465533256531,-0.12797631323337555,0.4586045742034912,0.7300353050231934,-0.0701201856136322,0.4821988046169281,0.6655623316764832,-0.0901467427611351,0.49749407172203064,0.6233043074607849,-0.10734543949365616,0.5084537267684937,0.5776435732841492,-0.12428715825080872
5,0.44599711894989014,0.8607531189918518,-4.72691681352444e-05,0.39313340187072754,0.8174583315849304,-0.024125302210450172,0.35618749260902405,0.7429566979408264,-0.03608202561736107,0.3327140510082245,0.6764255166053772,-0.048665355890989304,0.3095442056655884,0.6272638440132141,-0.0630316212773323,0.3912104368209839,0.6235311627388,-0.015578980557620525,0.3755195736885071,0.5464856624603271,-0.030900347977876663,0.36389875411987305,0.49130117893218994,-0.04717547819018364,0.35273677110671997,0.444992333650589,-0.06050809472799301,0.42203640937805176,0.6112830638885498,-0.019029786810278893,0.4169682562351227,0.5270702838897705,-0.02268175221979618,0.4107791483402252,0.4666166305541992,-0.03024025820195675,0.4054906666278839,0.41416674852371216,-0.03771365433931351,0.450533002614975,0.6236130595207214,-0.02753889560699463,0.45806384086608887,0.5415861010551453,-0.03665376454591751,0.4598805606365204,0.4869583249092102,-0.04585015028715134,0.4602866768836975,0.43584582209587097,-0.050181277096271515,0.47732990980148315,0.6570382118225098,-0.03686193376779556,0.49702340364456177,0.5990009903907776,-0.04817697033286095,0.5080336928367615,0.560523509979248,-0.05395418405532837,0.5168620944023132,0.5217199921607971,-0.058209482580423355
5,0.4610954821109772,0.8179977536201477,-0.00010007395758293569,0.4037572741508484,0.759937584400177,-0.024198688566684723,0.36517539620399475,0.6910692453384399,-0.041133422404527664,0.34035003185272217,0.6268101930618286,-0.05894601345062256,0.324706494808197,0.5723391771316528,-0.07995454221963882,0.403922975063324,0.5738586783409119,-0.002105091465637088,0.38707584142684937,0.49865198135375977,-0.013895181007683277,0.37501904368400574,0.447218120098114,-0.032507337629795074,0.3638262450695038,0.4069393277168274,-0.04930153489112854,0.43610748648643494,0.5629620552062988,-0.004776609130203724,0.4346015453338623,0.47733932733535767,-0.0020532025955617428,0.43274566531181335,0.4202178120613098,-0.010786994360387325,0.43058785796165466,0.36802175641059875,-0.019436471164226532,0.4646243751049042,0.5734836459159851,-0.012730443850159645,0.47344765067100525,0.4921930432319641,-0.014180880039930344,0.4761776626110077,0.43836989998817444,-0.022862019017338753,0.4760507047176361,0.38733971118927,-0.02813316509127617,0.49150732159614563,0.6043905019760132,-0.02222749963402748,0.511137068271637,0.5495086908340454,-0.026527706533670425,0.5234127640724182,0.5127199292182922,-0.029192492365837097,0.533111035823822,0.47658485174179077,-0.03232762590050697
5,0.4573279023170471,0.7872099280357361,-0.00010027358803199604,0.40476009249687195,0.742414653301239,-0.029687993228435516,0.36914265155792236,0.669847309589386,-0.04728539288043976,0.3482467532157898,0.6025482416152954,-0.06681212037801743,0.32850685715675354,0.5563522577285767,-0.09012258052825928,0.403469979763031,0.5481104254722595,-0.00898925494402647,0.3879510164260864,0.46729782223701477,-0.024564800783991814,0.37867504358291626,0.41489702463150024,-0.04526733607053757,0.37146222591400146,0.37063705921173096,-0.059993110597133636,0.43697139620780945,0.5362585186958313,-0.01325177401304245,0.43478482961654663,0.447480708360672,-0.013689277693629265,0.43210989236831665,0.39230889081954956,-0.026607582345604897,0.4302102327346802,0.3412601053714752,-0.03732280433177948,0.4671822488307953,0.5477273464202881,-0.023285118862986565,0.4765357971191406,0.4676816761493683,-0.03028050996363163,0.48008209466934204,0.41878604888916016,-0.04282446950674057,0.4806500971317291,0.3730431795120239,-0.04964810609817505,0.49524080753326416,0.5787888169288635,-0.03669457510113716,0.5177217125892639,0.5228514671325684,-0.047592464834451675,0.5312964916229248,0.48804372549057007,-0.056526631116867065,0.5406630039215088,0.4521302878856659,-0.06325891613960266
5,0.4671904146671295,0.7581579685211182,-9.397022222401574e-05,0.4150090217590332,0.712649405002594,-0.03346002846956253,0.3799588680267334,0.6418643593788147,-0.05530896782875061,0.3585304319858551,0.57432621717453,-0.0778060108423233,0.3342660963535309,0.5298748016357422,-0.10467512905597687,0.41347646713256836,0.5233586430549622,-0.023467184975743294,0.3979853391647339,0.439338356256485,-0.04175481200218201,0.3895869851112366,0.38649895787239075,-0.06251993775367737,0.3831917643547058,0.3403443694114685,-0.07644990086555481,0.4472254812717438,0.5127389430999756,-0.026225849986076355,0.4452067017555237,0.4221203327178955,-0.030559616163372993,0.44245287775993347,0.36625462770462036,-0.0452844575047493,0.43983232975006104,0.3154984712600708,-0.057978395372629166,0.47792893648147583,0.5249576568603516,-0.034154292196035385,0.4873272180557251,0.4444601535797119,-0.044095784425735474,0.49140653014183044,0.3954610228538513,-0.059695884585380554,0.4924887418746948,0.35056227445602417,-0.06912067532539368,0.506644606590271,0.5557911992073059,-0.04525916278362274,0.5281451940536499,0.49750399589538574,-0.05864943936467171,0.5412055253982544,0.46193718910217285,-0.06978584080934525,0.5504262447357178,0.42418497800827026,-0.07792547345161438
5,0.47285544872283936,0.7430593967437744,-4.506619734456763e-05,0.4217526912689209,0.7072992920875549,-0.03359563276171684,0.3870024085044861,0.6344897747039795,-0.05192423611879349,0.3644876182079315,0.5662800669670105,-0.07112535089254379,0.3378762900829315,0.5200068354606628,-0.0948365181684494,0.4208099842071533,0.51067715883255,-0.019590305164456367,0.4029903709888458,0.4295476973056793,-0.033700745552778244,0.39340436458587646,0.3769839406013489,-0.05125625059008598,0.3866211175918579,0.3306443691253662,-0.06362386047840118,0.4545789957046509,0.49957606196403503,-0.02046065218746662,0.4513895809650421,0.4102482795715332,-0.022551046684384346,0.4480336308479309,0.35593894124031067,-0.038431718945503235,0.44356977939605713,0.30686262249946594,-0.05173170939087868,0.48490118980407715,0.5125913619995117,-0.026363078504800797,0.4942939877510071,0.4308048486709595,-0.03498157486319542,0.4983042776584625,0.38196736574172974,-0.05231176316738129,0.49856725335121155,0.3370637893676758,-0.0640341266989708,0.5132091641426086,0.5455244779586792,-0.03560127690434456,0.5344345569610596,0.4896880090236664,-0.05025652423501015,0.5472266674041748,0.45507121086120605,-0.06410570442676544,0.5561652779579163,0.41779303550720215,-0.07368211448192596
5,0.4742274582386017,0.7421970963478088,-3.2515687053091824e-05,0.42201584577560425,0.7064241170883179,-0.036402832716703415,0.3866634964942932,0.632520854473114,-0.056529149413108826,0.3643980324268341,0.5630475282669067,-0.07754472643136978,0.33756178617477417,0.5128633379936218,-0.10384190827608109,0.4206943213939667,0.5100971460342407,-0.022572355344891548,0.403065025806427,0.43097010254859924,-0.038357894867658615,0.3934767246246338,0.3789108395576477,-0.057373978197574615,0.3863255977630615,0.33285054564476013,-0.07039247453212738,0.4548596739768982,0.49954646825790405,-0.02169789932668209,0.4511183798313141,0.41087305545806885,-0.026139436289668083,0.4472220540046692,0.35522475838661194,-0.04428961127996445,0.4429001212120056,0.30516982078552246,-0.058174069970846176,0.48568692803382874,0.5133904814720154,-0.025753775611519814,0.4948887825012207,0.43245550990104675,-0.03690158203244209,0.49861952662467957,0.38290631771087646,-0.05831250548362732,0.49886173009872437,0.3377877473831177,-0.07229911535978317,0.5140410661697388,0.5467420816421509,-0.03319261223077774,0.5343194603919983,0.4916374087333679,-0.050686419010162354,0.5456519722938538,0.4542100131511688,-0.06621899455785751,0.5531942844390869,0.4148716330528259,-0.07656840234994888
5,0.47281375527381897,0.7411336898803711,-4.791777610080317e-05,0.42088785767555237,0.7065491676330566,-0.03712521865963936,0.3846976161003113,0.6325405240058899,-0.05698678269982338,0.3627640902996063,0.5623676180839539,-0.07753006368875504,0.3378824293613434,0.5106334686279297,-0.10280579328536987,0.41936519742012024,0.5116297602653503,-0.02398517169058323,0.402035117149353,0.4298247694969177,-0.041488874703645706,0.39261460304260254,0.376354455947876,-0.061271026730537415,0.38522717356681824,0.3292350769042969,-0.07468612492084503,0.45392856001853943,0.5001081824302673,-0.02283111773431301,0.4503694772720337,0.4094299376010895,-0.02795523963868618,0.44662073254585266,0.3529869318008423,-0.04581891745328903,0.4422198534011841,0.3018918037414551,-0.059444524347782135,0.4851791560649872,0.513153612613678,-0.026780806481838226,0.4945569932460785,0.4304916262626648,-0.03835524991154671,0.4995757043361664,0.3795056939125061,-0.05935289338231087,0.5006365180015564,0.3330692648887634,-0.07306332886219025,0.5140456557273865,0.5463454723358154,-0.03424903750419617,0.535181999206543,0.48968401551246643,-0.05132787674665451,0.5476932525634766,0.4520288407802582,-0.06701285392045975,0.5561753511428833,0.4122721254825592,-0.07789541035890579
